"resample","model","Variable","Importance","importance_scaled"
"Fold01.Rep01","RLR","Pain_in_neck",0,0
"Fold01.Rep01","RLR","Pain_in_chest",0,0
"Fold01.Rep01","RLR","Pain_radiated_between_shoulder_blades_to_chest",0,0
"Fold01.Rep01","RLR","Headache",0,0
"Fold01.Rep01","RLR","Back_pain",0.64406209178041,0.938258643593043
"Fold01.Rep01","RLR","Pain_in_whole_body",0,0
"Fold01.Rep01","RLR","Pain_that_shifts_location",0,0
"Fold01.Rep01","RLR","Less_energy_to_do_things",0.0916904278653418,0.133573047656922
"Fold01.Rep01","RLR","Less_will_to_do_things",0,0
"Fold01.Rep01","RLR","Became_weaker",0,0
"Fold01.Rep01","RLR","Legs_do_not_support",0.172373347603895,0.251110545673233
"Fold01.Rep01","RLR","Difficulty_to_stay_awake",0,0
"Fold01.Rep01","RLR","Did_not_feel_well_rested",0,0
"Fold01.Rep01","RLR","Increased_need_for_sleep",0,0
"Fold01.Rep01","RLR","Felt_worn_out",0,0
"Fold01.Rep01","RLR","Felt_abnormally_unhealthily_tires",0,0
"Fold01.Rep01","RLR","Felt_out_of_sorts",0,0
"Fold01.Rep01","RLR","Persistent_fatigue",0,0
"Fold01.Rep01","RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0.417047525502645,0.607547704772164
"Fold01.Rep01","RLR","Feeling_of_discomfort_uneasiness_hard_to_describe",0,0
"Fold01.Rep01","RLR","Hoarse_voice",0,0
"Fold01.Rep01","RLR","Rougher_voice",0.215442440056823,0.313852863194143
"Fold01.Rep01","RLR","Weaker_voice",0.0842667849134185,0.122758411528694
"Fold01.Rep01","RLR","Lost_my_voice",0,0
"Fold01.Rep01","RLR","Changes_pitch_higher_lower",0,0
"Fold01.Rep01","RLR","Clear_throat_more_often",0,0
"Fold01.Rep01","RLR","Voice_changes_difficult_to_describe",0,0
"Fold01.Rep01","RLR","Loss_of_appetite",0.686444080401953,1
"Fold01.Rep01","RLR","Do_not_enjoy_food",0,0
"Fold01.Rep01","RLR","Food_drinks_tasted_different",0,0
"Fold01.Rep01","RLR","Trouble_swallowing",0,0
"Fold01.Rep01","RLR","Early_satiety",0.113134808925017,0.164812855343978
"Fold01.Rep01","RLR","Changes_hard_to_describe",0,0
"Fold01.Rep01","RLR","Difficult_sensing_smells",0,0
"Fold01.Rep01","RLR","Lost_sense_of_smell",0.468433003678974,0.682405190827313
"Fold01.Rep01","RLR","More_sensitive_to_different_smells",0,0
"Fold01.Rep01","RLR","Changes_hard_to_describe.1",0,0
"Fold01.Rep01","RLR","Chills",0,0
"Fold01.Rep01","RLR","Feeling_chilly",0.0167520476705084,0.0244040966318758
"Fold01.Rep01","RLR","Fever",0,0
"Fold01.Rep01","RLR","Day_sweats_more_than_usual",0,0
"Fold01.Rep01","RLR","Night_sweats",0,0
"Fold01.Rep01","RLR","Sweating_all_the_time",0,0
"Fold01.Rep01","RLR","Cold_feet",0,0
"Fold01.Rep01","RLR","Calf_cramp",0,0
"Fold01.Rep01","RLR","Swollen_tender_joints",0,0
"Fold01.Rep01","RLR","Nail_changes",0,0
"Fold01.Rep01","RLR","Dryer_skin",0,0
"Fold01.Rep01","RLR","Dryer_mouth",0,0
"Fold01.Rep01","RLR","Thickness_in_throat.1",0,0
"Fold01.Rep01","RLR","Poorer_condition_lower_fitness",0,0
"Fold01.Rep01","RLR","More_down",0,0
"Fold01.Rep01","RLR","More_irritable",0,0
"Fold01.Rep01","RLR","Feeling_that_something_is_wrong",0,0
"Fold01.Rep01","RF","Hard_to_get_air",0.000964827686324748,0.107358609305636
"Fold01.Rep01","RF","Feeling_pressure",9.64004055383099e-05,0.0661890474190264
"Fold01.Rep01","RF","Hard_to_breathe_deeply",0.0011273645005951,0.115063997634635
"Fold01.Rep01","RF","Labored_breathing",0.0026154385955355,0.185609177293236
"Fold01.Rep01","RF","Wheezing",-0.000309887941912266,0.0469281217960688
"Fold01.Rep01","RF","Hard_to_catch_breath",0.00095515332542799,0.106899976546781
"Fold01.Rep01","RF","Gasp_for_air",0.00212208629226698,0.162220807730592
"Fold01.Rep01","RF","Feeling_of_choking",-6.32630308861004e-06,0.0613190788197054
"Fold01.Rep01","RF","Discomfort_sensation",-8.66393224641981e-05,0.057511676755494
"Fold01.Rep01","RF","Panic_sensation",0.00261945295464028,0.185799486153006
"Fold01.Rep01","RF","Stabbing_sensation_from_taking_deep_breaths",1.72925836934357e-06,0.061700969098042
"Fold01.Rep01","RF","Thickness_in_throat",0.0104808371383609,0.558484395789893
"Fold01.Rep01","RF","Lump_in_the_chest",-9.97937202870012e-05,0.056888065766723
"Fold01.Rep01","RF","Sores_in_chest",7.82266413414359e-05,0.0653274831563995
"Fold01.Rep01","RF","Uneasiness_hard_to_describe",0.000994672430596833,0.108773460120994
"Fold01.Rep01","RF","Breathing_sound_squeaked_as_if_through_a_pipe",1.16200646069524e-05,0.0621698628885951
"Fold01.Rep01","RF","Breathing_sound_rattled_wheezed",0.000805628480761555,0.0998114471070955
"Fold01.Rep01","RF","Breathing_sound_whistling",0.000606537131908649,0.0903731167033504
"Fold01.Rep01","RF","Breathing_sound_jarred_raspy",-1.7094017094017e-05,0.060808613432527
"Fold01.Rep01","RF","Breathing_sound_bubbled_gurgled",0.00129954187349675,0.123226416257331
"Fold01.Rep01","RF","Breathing_sound_hissed",5.59001718579681e-05,0.0642690514518166
"Fold01.Rep01","RF","Mucus_cough",0.00311732375974338,0.209402064487102
"Fold01.Rep01","RF","Dry_cough",0.00126991062735306,0.121821686755069
"Fold01.Rep01","RF","Barking_cough",-0.000307070412417455,0.0470616925134683
"Fold01.Rep01","RF","Hacking_cough",-0.000341127923980098,0.0454471268946725
"Fold01.Rep01","RF","Wheezing_cough",-7.47154315703265e-05,0.0580769530600798
"Fold01.Rep01","RF","Irritating_cough",0.00346967852536506,0.226106158946418
"Fold01.Rep01","RF","Losing_breath_due_to_coughing",9.30895543438503e-06,0.062060300056782
"Fold01.Rep01","RF","Coughing_fits",0.000438491614421031,0.0824065770919869
"Fold01.Rep01","RF","Difficulty_suppressing_the_cough",0.000444233884192465,0.0826788010719965
"Fold01.Rep01","RF","Slight_cough",-0.000511753160514506,0.0373582904539754
"Fold01.Rep01","RF","Need_to_clear_throat",0.000399565055305231,0.080561184368834
"Fold01.Rep01","RF","Unlike_other_coughs",-0.000381966730938604,0.0435110801724518
"Fold01.Rep01","RF","Increased_amount_of_phlegm_expectorates",-0.000815811053181043,0.0229438075073883
"Fold01.Rep01","RF","White_yellow_or_green_phlegm_expectorated",0.000165963032840422,0.0694868052774807
"Fold01.Rep01","RF","Blood_mixed_phlegm_expectorates",-0.000163798488308909,0.0538537895337956
"Fold01.Rep01","RF","Lumps_pieces_in_sputum",0.000561240118079203,0.0882257196150861
"Fold01.Rep01","RF","Thick_consistency",1.92002016642479e-05,0.062529214706063
"Fold01.Rep01","RF","Thin_mucus",0.000149112270933156,0.0686879606297751
"Fold01.Rep01","RF","Thick_mucus",0.000301120901072193,0.0758942389725519
"Fold01.Rep01","RF","Persisting_pain",0.00747339385399795,0.415910428855179
"Fold01.Rep01","RF","Pain_comes_and_goes",0.000844032069151348,0.101632047339103
"Fold01.Rep01","RF","Pain_persists_worsens_when_breathing",0.000302686272407384,0.0759684485851303
"Fold01.Rep01","RF","Pain_reduces_improves_when_changing_body_position",-5.74182071435214e-05,0.0588969631717624
"Fold01.Rep01","RF","Pain_persists_worsens_changing_body_position",0.000217368313236329,0.0719237771683697
"Fold01.Rep01","RF","Pressure_sensation",0.00185511987080882,0.149564721431789
"Fold01.Rep01","RF","Lump_swelling_or_obstruction_sensation",0.000460497783202764,0.0834498242902166
"Fold01.Rep01","RF","Heartburn",0.000721446151591964,0.0958206125407656
"Fold01.Rep01","RF","Feeling_of_uneasiness_difficult_to_describe",-8.59408647174629e-05,0.05754478856585
"Fold01.Rep01","RF","Pain_in_throat",-0.000135067930720153,0.055215820062841
"Fold01.Rep01","RF","Pain_in_shoulder_blade",-4.46135898075553e-05,0.0595039921049968
"Fold01.Rep01","RF","Pain_in_shoulders",0.000145914669052177,0.0685363718077283
"Fold01.Rep01","RF","Pain_in_neck",8.03594600695428e-05,0.0654285937669969
"Fold01.Rep01","RF","Pain_in_chest",0.000898567701286311,0.104217419922254
"Fold01.Rep01","RF","Pain_radiated_between_shoulder_blades_to_chest",0.00142848154228831,0.129339063558261
"Fold01.Rep01","RF","Headache",3.11722941249326e-05,0.06309677610398
"Fold01.Rep01","RF","Back_pain",0.00852490303673262,0.465759360747013
"Fold01.Rep01","RF","Pain_in_whole_body",0.000188958749887263,0.0705769640242551
"Fold01.Rep01","RF","Pain_that_shifts_location",-3.77121292447486e-05,0.0598311698826124
"Fold01.Rep01","RF","Less_energy_to_do_things",0.00222894094347771,0.167286469845569
"Fold01.Rep01","RF","Less_will_to_do_things",0.00409359013228718,0.255683957895449
"Fold01.Rep01","RF","Became_weaker",0.00957611321162344,0.515594117563738
"Fold01.Rep01","RF","Legs_do_not_support",0.00309021207082402,0.208116779720593
"Fold01.Rep01","RF","Difficulty_to_stay_awake",-7.77630846600963e-05,0.057932472865521
"Fold01.Rep01","RF","Did_not_feel_well_rested",0.00259827472086913,0.18479548889822
"Fold01.Rep01","RF","Increased_need_for_sleep",0.00473224711491718,0.285960791376417
"Fold01.Rep01","RF","Felt_worn_out",8.56541667822561e-05,0.0656796001097307
"Fold01.Rep01","RF","Felt_abnormally_unhealthily_tires",2.45095316259414e-05,0.0627809142936628
"Fold01.Rep01","RF","Felt_out_of_sorts",-0.00097201504851864,0.0155386393427456
"Fold01.Rep01","RF","Persistent_fatigue",-0.000563609493491134,0.0348999354979213
"Fold01.Rep01","RF","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0.00416323416234984,0.258985574817364
"Fold01.Rep01","RF","Feeling_of_discomfort_uneasiness_hard_to_describe",0.000666147107652461,0.0931990488680122
"Fold01.Rep01","RF","Hoarse_voice",-0.000769232021931337,0.0251519812394669
"Fold01.Rep01","RF","Rougher_voice",0.00318378886196002,0.212552977867587
"Fold01.Rep01","RF","Weaker_voice",0.000141269316417312,0.0683161494160354
"Fold01.Rep01","RF","Lost_my_voice",4.99411772101399e-05,0.0639865531881582
"Fold01.Rep01","RF","Changes_pitch_higher_lower",0.000645452343705163,0.0922179714837486
"Fold01.Rep01","RF","Clear_throat_more_often",0.000840420544190744,0.101460835651423
"Fold01.Rep01","RF","Voice_changes_difficult_to_describe",0.000235656173794138,0.0727907504010929
"Fold01.Rep01","RF","Loss_of_appetite",0.0197941302126229,1
"Fold01.Rep01","RF","Do_not_enjoy_food",0.000971125856055306,0.107657186854075
"Fold01.Rep01","RF","Food_drinks_tasted_different",0.000574126045744258,0.0888366032298805
"Fold01.Rep01","RF","Trouble_swallowing",0.000129827629800294,0.0677737329861416
"Fold01.Rep01","RF","Early_satiety",0.010028601351494,0.537045238330567
"Fold01.Rep01","RF","Changes_hard_to_describe",-0.00015179221608115,0.0544229712931025
"Fold01.Rep01","RF","Difficult_sensing_smells",-0.000791640066557641,0.0240896822992895
"Fold01.Rep01","RF","Lost_sense_of_smell",0.00134353733652721,0.125312110682225
"Fold01.Rep01","RF","More_sensitive_to_different_smells",-0.000147147714884508,0.0546431533206345
"Fold01.Rep01","RF","Changes_hard_to_describe.1",-5.91547990356924e-05,0.0588146365003665
"Fold01.Rep01","RF","Chills",-2.5955051350973e-05,0.060388538077581
"Fold01.Rep01","RF","Feeling_chilly",0.00188394075374606,0.150931034017728
"Fold01.Rep01","RF","Fever",-0.000343233315386597,0.0453473165320513
"Fold01.Rep01","RF","Day_sweats_more_than_usual",6.84653951783241e-05,0.0648647314247419
"Fold01.Rep01","RF","Night_sweats",-0.00066393468979113,0.0301438154758527
"Fold01.Rep01","RF","Sweating_all_the_time",0,0.0616189900872143
"Fold01.Rep01","RF","Cold_feet",-0.000412467497403784,0.042065129290485
"Fold01.Rep01","RF","Calf_cramp",-0.000175660232845881,0.0532914594036829
"Fold01.Rep01","RF","Swollen_tender_joints",-0.000984680121979046,0.0149382257708062
"Fold01.Rep01","RF","Nail_changes",-0.000414214425517829,0.0419823126094642
"Fold01.Rep01","RF","Dryer_skin",-0.000270441327375782,0.0487981688043875
"Fold01.Rep01","RF","Dryer_mouth",0.000686530523293465,0.0941653661524402
"Fold01.Rep01","RF","Thickness_in_throat.1",0.000722334496883483,0.0958627263564701
"Fold01.Rep01","RF","Poorer_condition_lower_fitness",-0.00129978580179281,0
"Fold01.Rep01","RF","More_down",0.00384146272007957,0.243731345017152
"Fold01.Rep01","RF","More_irritable",0.001023398283384,0.110135267609349
"Fold01.Rep01","RF","Feeling_that_something_is_wrong",0.00170457958890452,0.142428053124139
"Fold01.Rep01","XGB","Loss_of_appetite",0.158494822124295,1
"Fold01.Rep01","XGB","Back_pain",0.0824886743372849,0.520450278638097
"Fold01.Rep01","XGB","Legs_do_not_support",0.0537201626688595,0.338939543569007
"Fold01.Rep01","XGB","Thickness_in_throat",0.0524266690106431,0.330778433692484
"Fold01.Rep01","XGB","Early_satiety",0.0447478325189933,0.282329933049176
"Fold01.Rep01","XGB","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0.0403231115509237,0.254412800433956
"Fold01.Rep01","XGB","Gasp_for_air",0.0389676148304172,0.245860491264869
"Fold01.Rep01","XGB","Irritating_cough",0.0353390401610672,0.222966527785706
"Fold01.Rep01","XGB","Mucus_cough",0.0285639395718372,0.180220017215684
"Fold01.Rep01","XGB","More_down",0.0283520898755945,0.17888338240703
"Fold01.Rep01","XGB","Need_to_clear_throat",0.0277761105298658,0.175249324599911
"Fold01.Rep01","XGB","Rougher_voice",0.0274616682914367,0.173265397085973
"Fold01.Rep01","XGB","Less_energy_to_do_things",0.0268764475493211,0.169573032034094
"Fold01.Rep01","XGB","Persisting_pain",0.0203856316900695,0.12862017457001
"Fold01.Rep01","XGB","Less_will_to_do_things",0.0198200414625368,0.125051665391274
"Fold01.Rep01","XGB","More_irritable",0.0187305255449717,0.118177523365923
"Fold01.Rep01","XGB","Did_not_feel_well_rested",0.0178409666153556,0.112564980838076
"Fold01.Rep01","XGB","Labored_breathing",0.0164622229386561,0.103865998384137
"Fold01.Rep01","XGB","Pain_comes_and_goes",0.0158363884952425,0.0999173870981302
"Fold01.Rep01","XGB","Became_weaker",0.0145603659204775,0.0918665084784847
"Fold01.Rep01","XGB","Feeling_that_something_is_wrong",0.0139622659137403,0.0880928835819683
"Fold01.Rep01","XGB","Hard_to_get_air",0.0131969534595377,0.0832642560978328
"Fold01.Rep01","XGB","Pain_radiated_between_shoulder_blades_to_chest",0.0124696127106502,0.0786752055588999
"Fold01.Rep01","XGB","Increased_need_for_sleep",0.0117214564616753,0.0739548226533426
"Fold01.Rep01","XGB","Panic_sensation",0.0115345725095625,0.0727757055717369
"Fold01.Rep01","XGB","Felt_worn_out",0.0106979652906947,0.0674972541519696
"Fold01.Rep01","XGB","Do_not_enjoy_food",0.00890130461539813,0.0561614852529222
"Fold01.Rep01","XGB","Poorer_condition_lower_fitness",0.00882542362145751,0.0556827251715291
"Fold01.Rep01","XGB","Night_sweats",0.00865288898673836,0.0545941430184551
"Fold01.Rep01","XGB","Pain_in_neck",0.00854093673593328,0.0538877965946124
"Fold01.Rep01","XGB","Hard_to_catch_breath",0.00794670283756355,0.0501385643458534
"Fold01.Rep01","XGB","Uneasiness_hard_to_describe",0.00686677207397252,0.0433248984537013
"Fold01.Rep01","XGB","Persistent_fatigue",0.0068608247882333,0.04328737492038
"Fold01.Rep01","XGB","Hoarse_voice",0.00674621843074416,0.0425642827969082
"Fold01.Rep01","XGB","Heartburn",0.00588292295344012,0.0371174456969112
"Fold01.Rep01","XGB","Pain_in_chest",0.00566840145025813,0.0357639535114457
"Fold01.Rep01","XGB","Changes_pitch_higher_lower",0.00560741848162166,0.0353791903512419
"Fold01.Rep01","XGB","Feeling_pressure",0.00544849720631781,0.0343764997070061
"Fold01.Rep01","XGB","Calf_cramp",0.00501563094483576,0.0316453930646542
"Fold01.Rep01","XGB","Felt_out_of_sorts",0.00495462002842795,0.031260453572057
"Fold01.Rep01","XGB","Wheezing",0.00493763244142063,0.0311532728655857
"Fold01.Rep01","XGB","Dryer_mouth",0.00471726985403048,0.029762927209894
"Fold01.Rep01","XGB","Feeling_chilly",0.00468956057034824,0.0295880995195577
"Fold01.Rep01","XGB","Pressure_sensation",0.00451753551665969,0.0285027324937905
"Fold01.Rep01","XGB","Coughing_fits",0.00447413076459799,0.0282288765313058
"Fold01.Rep01","XGB","Breathing_sound_rattled_wheezed",0.0043911100466747,0.0277050694011385
"Fold01.Rep01","XGB","Increased_amount_of_phlegm_expectorates",0.00420582424128581,0.0265360355935635
"Fold01.Rep01","XGB","Hard_to_breathe_deeply",0.00395436183975478,0.0249494701893396
"Fold01.Rep01","XGB","Clear_throat_more_often",0.00365065271000723,0.0230332616616606
"Fold01.Rep01","XGB","Dry_cough",0.00354487016262155,0.0223658420831034
"Fold01.Rep01","XGB","Lost_my_voice",0.0032348576459484,0.0204098632535236
"Fold01.Rep01","XGB","White_yellow_or_green_phlegm_expectorated",0.00256629385494692,0.0161916573712066
"Fold01.Rep01","XGB","Weaker_voice",0.00254560644881157,0.0160611331947188
"Fold01.Rep01","XGB","Breathing_sound_whistling",0.0020878620128831,0.0131730613334848
"Fold01.Rep01","XGB","Slight_cough",0.00178523096841464,0.0112636548278822
"Fold01.Rep01","XGB","Breathing_sound_bubbled_gurgled",0.00127730025371103,0.0080589399488984
"Fold01.Rep01","XGB","Swollen_tender_joints",0.00121851561018782,0.00768804680087427
"Fold01.Rep01","XGB","Felt_abnormally_unhealthily_tires",0.000927946241580559,0.00585474168268313
"Fold01.Rep01","XGB","Feeling_of_discomfort_uneasiness_hard_to_describe",0.000913866853078317,0.00576590983118454
"Fold01.Rep01","XGB","Thick_consistency",0.000780143870651675,0.00492220414645388
"Fold01.Rep01","XGB","Dryer_skin",0.000478568611469765,0.00301945896437211
"Fold01.Rep01","XGB","Fever",0.00042514429226331,0.00268238600204809
"Fold01.Rep01","XGB","Feeling_of_choking",0,0
"Fold01.Rep01","XGB","Discomfort_sensation",0,0
"Fold01.Rep01","XGB","Stabbing_sensation_from_taking_deep_breaths",0,0
"Fold01.Rep01","XGB","Lump_in_the_chest",0,0
"Fold01.Rep01","XGB","Sores_in_chest",0,0
"Fold01.Rep01","XGB","Breathing_sound_squeaked_as_if_through_a_pipe",0,0
"Fold01.Rep01","XGB","Breathing_sound_jarred_raspy",0,0
"Fold01.Rep01","XGB","Breathing_sound_hissed",0,0
"Fold01.Rep01","XGB","Barking_cough",0,0
"Fold01.Rep01","XGB","Hacking_cough",0,0
"Fold01.Rep01","XGB","Wheezing_cough",0,0
"Fold01.Rep01","XGB","Losing_breath_due_to_coughing",0,0
"Fold01.Rep01","XGB","Difficulty_suppressing_the_cough",0,0
"Fold01.Rep01","XGB","Unlike_other_coughs",0,0
"Fold01.Rep01","XGB","Blood_mixed_phlegm_expectorates",0,0
"Fold01.Rep01","XGB","Lumps_pieces_in_sputum",0,0
"Fold01.Rep01","XGB","Thin_mucus",0,0
"Fold01.Rep01","XGB","Thick_mucus",0,0
"Fold01.Rep01","XGB","Pain_persists_worsens_when_breathing",0,0
"Fold01.Rep01","XGB","Pain_reduces_improves_when_changing_body_position",0,0
"Fold01.Rep01","XGB","Pain_persists_worsens_changing_body_position",0,0
"Fold01.Rep01","XGB","Lump_swelling_or_obstruction_sensation",0,0
"Fold01.Rep01","XGB","Feeling_of_uneasiness_difficult_to_describe",0,0
"Fold01.Rep01","XGB","Pain_in_throat",0,0
"Fold01.Rep01","XGB","Pain_in_shoulder_blade",0,0
"Fold01.Rep01","XGB","Pain_in_shoulders",0,0
"Fold01.Rep01","XGB","Headache",0,0
"Fold01.Rep01","XGB","Pain_in_whole_body",0,0
"Fold01.Rep01","XGB","Pain_that_shifts_location",0,0
"Fold01.Rep01","XGB","Difficulty_to_stay_awake",0,0
"Fold01.Rep01","XGB","Voice_changes_difficult_to_describe",0,0
"Fold01.Rep01","XGB","Food_drinks_tasted_different",0,0
"Fold01.Rep01","XGB","Trouble_swallowing",0,0
"Fold01.Rep01","XGB","Changes_hard_to_describe",0,0
"Fold01.Rep01","XGB","Difficult_sensing_smells",0,0
"Fold01.Rep01","XGB","Lost_sense_of_smell",0,0
"Fold01.Rep01","XGB","More_sensitive_to_different_smells",0,0
"Fold01.Rep01","XGB","Changes_hard_to_describe.1",0,0
"Fold01.Rep01","XGB","Chills",0,0
"Fold01.Rep01","XGB","Day_sweats_more_than_usual",0,0
"Fold01.Rep01","XGB","Sweating_all_the_time",0,0
"Fold01.Rep01","XGB","Cold_feet",0,0
"Fold01.Rep01","XGB","Nail_changes",0,0
"Fold01.Rep01","XGB","Thickness_in_throat.1",0,0
"Fold02.Rep01","RLR","Hard_to_get_air",0,0
"Fold02.Rep01","RLR","Feeling_pressure",0.144121120800105,0.189970565173388
"Fold02.Rep01","RLR","Hard_to_breathe_deeply",0,0
"Fold02.Rep01","RLR","Labored_breathing",0,0
"Fold02.Rep01","RLR","Wheezing",0,0
"Fold02.Rep01","RLR","Hard_to_catch_breath",0,0
"Fold02.Rep01","RLR","Gasp_for_air",0.5036922307275,0.663932511858997
"Fold02.Rep01","RLR","Feeling_of_choking",0,0
"Fold02.Rep01","RLR","Discomfort_sensation",0,0
"Fold02.Rep01","RLR","Panic_sensation",0,0
"Fold02.Rep01","RLR","Stabbing_sensation_from_taking_deep_breaths",0,0
"Fold02.Rep01","RLR","Thickness_in_throat",0.758649744862128,1
"Fold02.Rep01","RLR","Lump_in_the_chest",0,0
"Fold02.Rep01","RLR","Sores_in_chest",0,0
"Fold02.Rep01","RLR","Uneasiness_hard_to_describe",0,0
"Fold02.Rep01","RLR","Breathing_sound_squeaked_as_if_through_a_pipe",0,0
"Fold02.Rep01","RLR","Breathing_sound_rattled_wheezed",0,0
"Fold02.Rep01","RLR","Breathing_sound_whistling",0.0351932743053389,0.0463893575970749
"Fold02.Rep01","RLR","Breathing_sound_jarred_raspy",0,0
"Fold02.Rep01","RLR","Breathing_sound_bubbled_gurgled",0,0
"Fold02.Rep01","RLR","Breathing_sound_hissed",0,0
"Fold02.Rep01","RLR","Mucus_cough",0,0
"Fold02.Rep01","RLR","Dry_cough",0,0
"Fold02.Rep01","RLR","Barking_cough",0,0
"Fold02.Rep01","RLR","Hacking_cough",0,0
"Fold02.Rep01","RLR","Wheezing_cough",0,0
"Fold02.Rep01","RLR","Irritating_cough",0.202758029661137,0.26726171205394
"Fold02.Rep01","RLR","Losing_breath_due_to_coughing",0,0
"Fold02.Rep01","RLR","Coughing_fits",0,0
"Fold02.Rep01","RLR","Difficulty_suppressing_the_cough",0.0214344494545538,0.0282534194464788
"Fold02.Rep01","RLR","Slight_cough",0,0
"Fold02.Rep01","RLR","Need_to_clear_throat",0.0355877461067055,0.0469093232387141
"Fold02.Rep01","RLR","Unlike_other_coughs",0,0
"Fold02.Rep01","RLR","Increased_amount_of_phlegm_expectorates",0,0
"Fold02.Rep01","RLR","White_yellow_or_green_phlegm_expectorated",0.0169009603120276,0.0222776853567637
"Fold02.Rep01","RLR","Blood_mixed_phlegm_expectorates",0,0
"Fold02.Rep01","RLR","Lumps_pieces_in_sputum",0.288434391595924,0.380194409276895
"Fold02.Rep01","RLR","Thick_consistency",0.18546097153623,0.244461917758814
"Fold02.Rep01","RLR","Thin_mucus",0.452889369179926,0.596967668211938
"Fold02.Rep01","RLR","Thick_mucus",0,0
"Fold02.Rep01","RLR","Persisting_pain",0,0
"Fold02.Rep01","RLR","Pain_comes_and_goes",0,0
"Fold02.Rep01","RLR","Pain_persists_worsens_when_breathing",0.2049256800468,0.270118959947771
"Fold02.Rep01","RLR","Pain_reduces_improves_when_changing_body_position",0,0
"Fold02.Rep01","RLR","Pain_persists_worsens_changing_body_position",0.177254567728501,0.233644799762919
"Fold02.Rep01","RLR","Pressure_sensation",0,0
"Fold02.Rep01","RLR","Lump_swelling_or_obstruction_sensation",0.194257063271896,0.256056321889621
"Fold02.Rep01","RLR","Heartburn",0,0
"Fold02.Rep01","RLR","Feeling_of_uneasiness_difficult_to_describe",0,0
"Fold02.Rep01","RLR","Pain_in_throat",0,0
