"resample","model","Variable","Importance","importance_scaled"
"Fold01.Rep01","RLR","Feeling_chilly",0,0
"Fold01.Rep01","RLR","Fever",0.189091216518933,1
"Fold01.Rep01","RLR","Day_sweats_more_than_usual",0,0
"Fold01.Rep01","RLR","Night_sweats",0,0
"Fold01.Rep01","RLR","Sweating_all_the_time",0,0
"Fold01.Rep01","RLR","Cold_feet",0,0
"Fold01.Rep01","RLR","Calf_cramp",0,0
"Fold01.Rep01","RLR","Swollen_tender_joints",0,0
"Fold01.Rep01","RLR","Nail_changes",0,0
"Fold01.Rep01","RLR","Dryer_skin",0,0
"Fold01.Rep01","RLR","Dryer_mouth",0,0
"Fold01.Rep01","RLR","Thickness_in_throat.1",0,0
"Fold01.Rep01","RLR","Poorer_condition_lower_fitness",0,0
"Fold01.Rep01","RLR","More_down",0,0
"Fold01.Rep01","RLR","More_irritable",0,0
"Fold01.Rep01","RLR","Feeling_that_something_is_wrong",0,0
"Fold01.Rep01","RF","Hard_to_get_air",0.00144005387748268,0.341877574710311
"Fold01.Rep01","RF","Feeling_pressure",-0.000266140426113756,0.130689553766094
"Fold01.Rep01","RF","Hard_to_breathe_deeply",0.000891458669742898,0.273973974295144
"Fold01.Rep01","RF","Labored_breathing",0.00396526546682238,0.654441294383937
"Fold01.Rep01","RF","Wheezing",0.00190913961155816,0.399939711961473
"Fold01.Rep01","RF","Hard_to_catch_breath",8.61443270113351e-05,0.174294388024706
"Fold01.Rep01","RF","Gasp_for_air",0.000859673757736505,0.270039725629346
"Fold01.Rep01","RF","Feeling_of_choking",0.00040107467239635,0.213275596810215
"Fold01.Rep01","RF","Discomfort_sensation",0.000161335140199063,0.183601299316597
"Fold01.Rep01","RF","Panic_sensation",0.000207286378092219,0.18928901669447
"Fold01.Rep01","RF","Stabbing_sensation_from_taking_deep_breaths",-0.000138504111886242,0.146488024400713
"Fold01.Rep01","RF","Thickness_in_throat",0.000236098452354701,0.192855295710854
"Fold01.Rep01","RF","Lump_in_the_chest",-7.88750975937462e-05,0.153868739183749
"Fold01.Rep01","RF","Sores_in_chest",-0.000147341568186484,0.145394148455696
"Fold01.Rep01","RF","Uneasiness_hard_to_describe",0.00131885788902607,0.326876269821074
"Fold01.Rep01","RF","Breathing_sound_squeaked_as_if_through_a_pipe",0.000689279289367481,0.248948768709115
"Fold01.Rep01","RF","Breathing_sound_rattled_wheezed",-0.000120795168871073,0.148679988481536
"Fold01.Rep01","RF","Breathing_sound_whistling",0.0011409101243872,0.30485038673946
"Fold01.Rep01","RF","Breathing_sound_jarred_raspy",-5.24825114323158e-05,0.157135540641991
"Fold01.Rep01","RF","Breathing_sound_bubbled_gurgled",-2.66783682114224e-05,0.160329506257451
"Fold01.Rep01","RF","Breathing_sound_hissed",2.24206401604876e-06,0.16390919752362
"Fold01.Rep01","RF","Mucus_cough",0.00474256923582988,0.75065380916209
"Fold01.Rep01","RF","Dry_cough",0.00392380473907018,0.649309399955243
"Fold01.Rep01","RF","Barking_cough",6.0243647503115e-05,0.171088473414088
"Fold01.Rep01","RF","Hacking_cough",-0.000365975433460656,0.118332252151558
"Fold01.Rep01","RF","Wheezing_cough",4.20667989418e-06,0.164152372253687
"Fold01.Rep01","RF","Irritating_cough",0.00675704452912071,1
"Fold01.Rep01","RF","Losing_breath_due_to_coughing",-0.000304199796509108,0.125978669961573
"Fold01.Rep01","RF","Coughing_fits",0.00153422010708546,0.353533210664359
"Fold01.Rep01","RF","Difficulty_suppressing_the_cough",0.000416439566971414,0.215177421045875
"Fold01.Rep01","RF","Slight_cough",7.33963549553185e-05,0.17271647923443
"Fold01.Rep01","RF","Need_to_clear_throat",0.00212250354577487,0.426349310746979
"Fold01.Rep01","RF","Unlike_other_coughs",3.13991706386252e-05,0.167518183693075
"Fold01.Rep01","RF","Increased_amount_of_phlegm_expectorates",-0.00073421619083679,0.0727524277333545
"Fold01.Rep01","RF","White_yellow_or_green_phlegm_expectorated",0.0011901272550093,0.310942347303814
"Fold01.Rep01","RF","Blood_mixed_phlegm_expectorates",0.00112708880858484,0.303139622423231
"Fold01.Rep01","RF","Lumps_pieces_in_sputum",0.000334529740340306,0.205038848817821
"Fold01.Rep01","RF","Thick_consistency",0.00023443258312802,0.192649099016613
"Fold01.Rep01","RF","Thin_mucus",0.000143953045536587,0.181449791622605
"Fold01.Rep01","RF","Thick_mucus",0.00019007873885944,0.18715910261198
"Fold01.Rep01","RF","Persisting_pain",0.00061271629087443,0.239472012108053
"Fold01.Rep01","RF","Pain_comes_and_goes",0.00111239449491398,0.301320800840753
"Fold01.Rep01","RF","Pain_persists_worsens_when_breathing",0.000603520203834929,0.238333745840132
"Fold01.Rep01","RF","Pain_reduces_improves_when_changing_body_position",-6.65022525282855e-05,0.155400215790673
"Fold01.Rep01","RF","Pain_persists_worsens_changing_body_position",8.7492279964823e-05,0.17446123392026
"Fold01.Rep01","RF","Pressure_sensation",0.000753552735892645,0.256904358492941
"Fold01.Rep01","RF","Lump_swelling_or_obstruction_sensation",0.00172268375869933,0.376860721206598
"Fold01.Rep01","RF","Heartburn",0.000215288895752724,0.190279546239511
"Fold01.Rep01","RF","Feeling_of_uneasiness_difficult_to_describe",0.00107187429975883,0.29630532294058
"Fold01.Rep01","RF","Pain_in_throat",2.7601789962834e-05,0.167048154395707
"Fold01.Rep01","RF","Pain_in_shoulder_blade",0.000457299783673481,0.220234985874495
"Fold01.Rep01","RF","Pain_in_shoulders",-0.000115223200027407,0.149369671403566
"Fold01.Rep01","RF","Pain_in_neck",0.00181293989559422,0.388032376679086
"Fold01.Rep01","RF","Pain_in_chest",0.00151614027142144,0.351295338515311
"Fold01.Rep01","RF","Pain_radiated_between_shoulder_blades_to_chest",0.000164121334455922,0.183946166750413
"Fold01.Rep01","RF","Headache",7.29311960376153e-05,0.17265890314767
"Fold01.Rep01","RF","Back_pain",-0.00128219839541612,0.00492470315719154
"Fold01.Rep01","RF","Pain_in_whole_body",0.000369251869629122,0.209336658130639
"Fold01.Rep01","RF","Pain_that_shifts_location",-1.19960843975468e-05,0.16214683881744
"Fold01.Rep01","RF","Less_energy_to_do_things",0.00140783697364536,0.337889855288196
"Fold01.Rep01","RF","Less_will_to_do_things",0.00161675742662277,0.363749452232147
"Fold01.Rep01","RF","Became_weaker",0.00343111023425017,0.588325034233413
"Fold01.Rep01","RF","Legs_do_not_support",0.00186241082243592,0.394155751438897
"Fold01.Rep01","RF","Difficulty_to_stay_awake",-0.000109964743551344,0.150020548630187
"Fold01.Rep01","RF","Did_not_feel_well_rested",0.00170347909367436,0.374483620784347
"Fold01.Rep01","RF","Increased_need_for_sleep",0.00357261085544347,0.605839590511792
"Fold01.Rep01","RF","Felt_worn_out",0.00119847303179025,0.311975364515216
"Fold01.Rep01","RF","Felt_abnormally_unhealthily_tires",0.000557277640611338,0.232609969017062
"Fold01.Rep01","RF","Felt_out_of_sorts",0.0032094278002495,0.560885794507893
"Fold01.Rep01","RF","Persistent_fatigue",0.00167121902685198,0.370490558767093
"Fold01.Rep01","RF","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0.00150589842916747,0.350027631553755
"Fold01.Rep01","RF","Feeling_of_discomfort_uneasiness_hard_to_describe",-0.000249477567810831,0.132752036368955
"Fold01.Rep01","RF","Hoarse_voice",0.00142053045847677,0.339461019800221
"Fold01.Rep01","RF","Rougher_voice",0.0021635804375064,0.431433695012615
"Fold01.Rep01","RF","Weaker_voice",-0.000190743010155278,0.140022037778621
"Fold01.Rep01","RF","Lost_my_voice",-0.000365579299927929,0.118381284466712
"Fold01.Rep01","RF","Changes_pitch_higher_lower",-0.000157052556425897,0.144192149138636
"Fold01.Rep01","RF","Clear_throat_more_often",0.00044235797906458,0.218385530546906
"Fold01.Rep01","RF","Voice_changes_difficult_to_describe",3.92485250738805e-06,0.164117488437735
"Fold01.Rep01","RF","Loss_of_appetite",0.00279822966113924,0.509988823962632
"Fold01.Rep01","RF","Do_not_enjoy_food",0.000495940076249592,0.225017774622912
"Fold01.Rep01","RF","Food_drinks_tasted_different",-0.00012326977238455,0.148373688889789
"Fold01.Rep01","RF","Trouble_swallowing",0.000290728891363102,0.199617300643809
"Fold01.Rep01","RF","Early_satiety",0.000666451659751711,0.246123227731021
"Fold01.Rep01","RF","Changes_hard_to_describe",0.000390221817727173,0.211932260418605
"Fold01.Rep01","RF","Difficult_sensing_smells",0.00123566057679118,0.316578336179091
"Fold01.Rep01","RF","Lost_sense_of_smell",0.000846447478291133,0.268402613270786
"Fold01.Rep01","RF","More_sensitive_to_different_smells",0.000244658016196794,0.193914774894525
"Fold01.Rep01","RF","Changes_hard_to_describe.1",2.26540412693272e-05,0.166435735720701
"Fold01.Rep01","RF","Chills",-0.000174245289143248,0.142064080143477
"Fold01.Rep01","RF","Feeling_chilly",-0.000593198064891284,0.0902072620818917
"Fold01.Rep01","RF","Fever",0.00648728092766928,0.966609406095646
"Fold01.Rep01","RF","Day_sweats_more_than_usual",0.000249550388661429,0.194520339252787
"Fold01.Rep01","RF","Night_sweats",0.000395240904927303,0.212553509177031
"Fold01.Rep01","RF","Sweating_all_the_time",0,0.163631681028939
"Fold01.Rep01","RF","Cold_feet",-3.38084493792434e-05,0.159446964493111
"Fold01.Rep01","RF","Calf_cramp",-0.00132198521872236,0
"Fold01.Rep01","RF","Swollen_tender_joints",0.00133510656542188,0.328887486130823
"Fold01.Rep01","RF","Nail_changes",-0.00110438386012285,0.026934095478186
"Fold01.Rep01","RF","Dryer_skin",-0.000521894340393426,0.0990330402660722
"Fold01.Rep01","RF","Dryer_mouth",0.00459486893578097,0.732371873749197
"Fold01.Rep01","RF","Thickness_in_throat.1",0.000649507563069101,0.244025934217882
"Fold01.Rep01","RF","Poorer_condition_lower_fitness",0.00577114707542016,0.877968334754089
"Fold01.Rep01","RF","More_down",0.00110653878458442,0.300595997180868
"Fold01.Rep01","RF","More_irritable",0.00108493777829673,0.297922284252226
"Fold01.Rep01","RF","Feeling_that_something_is_wrong",-0.000439941194932475,0.109176974379303
"Fold01.Rep01","XGB","Hard_to_get_air",0.15998415849489,1
"Fold01.Rep01","XGB","Do_not_enjoy_food",0.125793633292848,0.786288057994607
"Fold01.Rep01","XGB","Poorer_condition_lower_fitness",0.0949560044326778,0.593533793133093
"Fold01.Rep01","XGB","Dry_cough",0.093238971289248,0.58280127336624
"Fold01.Rep01","XGB","Became_weaker",0.0833317932044749,0.520875279080439
"Fold01.Rep01","XGB","Loss_of_appetite",0.073823525092148,0.461442718995869
"Fold01.Rep01","XGB","Fever",0.0667424196910508,0.417181427954835
"Fold01.Rep01","XGB","Legs_do_not_support",0.0643781026236552,0.40240298307855
"Fold01.Rep01","XGB","Breathing_sound_whistling",0.0631527383650096,0.394743698120754
"Fold01.Rep01","XGB","Rougher_voice",0.0608660951588297,0.380450762947095
"Fold01.Rep01","XGB","Irritating_cough",0.056877849799666,0.355521761246648
"Fold01.Rep01","XGB","Uneasiness_hard_to_describe",0.056854708555502,0.355377114149199
"Fold01.Rep01","XGB","Feeling_pressure",0,0
"Fold01.Rep01","XGB","Hard_to_breathe_deeply",0,0
"Fold01.Rep01","XGB","Labored_breathing",0,0
"Fold01.Rep01","XGB","Wheezing",0,0
"Fold01.Rep01","XGB","Hard_to_catch_breath",0,0
"Fold01.Rep01","XGB","Gasp_for_air",0,0
"Fold01.Rep01","XGB","Feeling_of_choking",0,0
"Fold01.Rep01","XGB","Discomfort_sensation",0,0
"Fold01.Rep01","XGB","Panic_sensation",0,0
"Fold01.Rep01","XGB","Stabbing_sensation_from_taking_deep_breaths",0,0
"Fold01.Rep01","XGB","Thickness_in_throat",0,0
"Fold01.Rep01","XGB","Lump_in_the_chest",0,0
"Fold01.Rep01","XGB","Sores_in_chest",0,0
"Fold01.Rep01","XGB","Breathing_sound_squeaked_as_if_through_a_pipe",0,0
"Fold01.Rep01","XGB","Breathing_sound_rattled_wheezed",0,0
"Fold01.Rep01","XGB","Breathing_sound_jarred_raspy",0,0
"Fold01.Rep01","XGB","Breathing_sound_bubbled_gurgled",0,0
"Fold01.Rep01","XGB","Breathing_sound_hissed",0,0
"Fold01.Rep01","XGB","Mucus_cough",0,0
"Fold01.Rep01","XGB","Barking_cough",0,0
"Fold01.Rep01","XGB","Hacking_cough",0,0
"Fold01.Rep01","XGB","Wheezing_cough",0,0
"Fold01.Rep01","XGB","Losing_breath_due_to_coughing",0,0
"Fold01.Rep01","XGB","Coughing_fits",0,0
"Fold01.Rep01","XGB","Difficulty_suppressing_the_cough",0,0
"Fold01.Rep01","XGB","Slight_cough",0,0
"Fold01.Rep01","XGB","Need_to_clear_throat",0,0
"Fold01.Rep01","XGB","Unlike_other_coughs",0,0
"Fold01.Rep01","XGB","Increased_amount_of_phlegm_expectorates",0,0
"Fold01.Rep01","XGB","White_yellow_or_green_phlegm_expectorated",0,0
"Fold01.Rep01","XGB","Blood_mixed_phlegm_expectorates",0,0
"Fold01.Rep01","XGB","Lumps_pieces_in_sputum",0,0
"Fold01.Rep01","XGB","Thick_consistency",0,0
"Fold01.Rep01","XGB","Thin_mucus",0,0
"Fold01.Rep01","XGB","Thick_mucus",0,0
"Fold01.Rep01","XGB","Persisting_pain",0,0
"Fold01.Rep01","XGB","Pain_comes_and_goes",0,0
"Fold01.Rep01","XGB","Pain_persists_worsens_when_breathing",0,0
"Fold01.Rep01","XGB","Pain_reduces_improves_when_changing_body_position",0,0
"Fold01.Rep01","XGB","Pain_persists_worsens_changing_body_position",0,0
"Fold01.Rep01","XGB","Pressure_sensation",0,0
"Fold01.Rep01","XGB","Lump_swelling_or_obstruction_sensation",0,0
"Fold01.Rep01","XGB","Heartburn",0,0
"Fold01.Rep01","XGB","Feeling_of_uneasiness_difficult_to_describe",0,0
"Fold01.Rep01","XGB","Pain_in_throat",0,0
"Fold01.Rep01","XGB","Pain_in_shoulder_blade",0,0
"Fold01.Rep01","XGB","Pain_in_shoulders",0,0
"Fold01.Rep01","XGB","Pain_in_neck",0,0
"Fold01.Rep01","XGB","Pain_in_chest",0,0
"Fold01.Rep01","XGB","Pain_radiated_between_shoulder_blades_to_chest",0,0
"Fold01.Rep01","XGB","Headache",0,0
"Fold01.Rep01","XGB","Back_pain",0,0
"Fold01.Rep01","XGB","Pain_in_whole_body",0,0
"Fold01.Rep01","XGB","Pain_that_shifts_location",0,0
"Fold01.Rep01","XGB","Less_energy_to_do_things",0,0
"Fold01.Rep01","XGB","Less_will_to_do_things",0,0
"Fold01.Rep01","XGB","Difficulty_to_stay_awake",0,0
"Fold01.Rep01","XGB","Did_not_feel_well_rested",0,0
"Fold01.Rep01","XGB","Increased_need_for_sleep",0,0
"Fold01.Rep01","XGB","Felt_worn_out",0,0
"Fold01.Rep01","XGB","Felt_abnormally_unhealthily_tires",0,0
"Fold01.Rep01","XGB","Felt_out_of_sorts",0,0
"Fold01.Rep01","XGB","Persistent_fatigue",0,0
"Fold01.Rep01","XGB","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0,0
"Fold01.Rep01","XGB","Feeling_of_discomfort_uneasiness_hard_to_describe",0,0
"Fold01.Rep01","XGB","Hoarse_voice",0,0
"Fold01.Rep01","XGB","Weaker_voice",0,0
"Fold01.Rep01","XGB","Lost_my_voice",0,0
"Fold01.Rep01","XGB","Changes_pitch_higher_lower",0,0
"Fold01.Rep01","XGB","Clear_throat_more_often",0,0
"Fold01.Rep01","XGB","Voice_changes_difficult_to_describe",0,0
"Fold01.Rep01","XGB","Food_drinks_tasted_different",0,0
"Fold01.Rep01","XGB","Trouble_swallowing",0,0
"Fold01.Rep01","XGB","Early_satiety",0,0
"Fold01.Rep01","XGB","Changes_hard_to_describe",0,0
"Fold01.Rep01","XGB","Difficult_sensing_smells",0,0
"Fold01.Rep01","XGB","Lost_sense_of_smell",0,0
"Fold01.Rep01","XGB","More_sensitive_to_different_smells",0,0
"Fold01.Rep01","XGB","Changes_hard_to_describe.1",0,0
"Fold01.Rep01","XGB","Chills",0,0
"Fold01.Rep01","XGB","Feeling_chilly",0,0
"Fold01.Rep01","XGB","Day_sweats_more_than_usual",0,0
"Fold01.Rep01","XGB","Night_sweats",0,0
"Fold01.Rep01","XGB","Sweating_all_the_time",0,0
"Fold01.Rep01","XGB","Cold_feet",0,0
"Fold01.Rep01","XGB","Calf_cramp",0,0
"Fold01.Rep01","XGB","Swollen_tender_joints",0,0
"Fold01.Rep01","XGB","Nail_changes",0,0
"Fold01.Rep01","XGB","Dryer_skin",0,0
"Fold01.Rep01","XGB","Dryer_mouth",0,0
"Fold01.Rep01","XGB","Thickness_in_throat.1",0,0
"Fold01.Rep01","XGB","More_down",0,0
"Fold01.Rep01","XGB","More_irritable",0,0
"Fold01.Rep01","XGB","Feeling_that_something_is_wrong",0,0
"Fold02.Rep01","RLR","Hard_to_get_air",0,0
"Fold02.Rep01","RLR","Feeling_pressure",0,0
"Fold02.Rep01","RLR","Hard_to_breathe_deeply",0,0
"Fold02.Rep01","RLR","Labored_breathing",0,0
"Fold02.Rep01","RLR","Wheezing",0,0
"Fold02.Rep01","RLR","Hard_to_catch_breath",0,0
"Fold02.Rep01","RLR","Gasp_for_air",0,0
"Fold02.Rep01","RLR","Feeling_of_choking",0,0
"Fold02.Rep01","RLR","Discomfort_sensation",0,0
"Fold02.Rep01","RLR","Panic_sensation",0,0
"Fold02.Rep01","RLR","Stabbing_sensation_from_taking_deep_breaths",0,0
"Fold02.Rep01","RLR","Thickness_in_throat",0,0
"Fold02.Rep01","RLR","Lump_in_the_chest",0,0
"Fold02.Rep01","RLR","Sores_in_chest",0,0
"Fold02.Rep01","RLR","Uneasiness_hard_to_describe",0,0
"Fold02.Rep01","RLR","Breathing_sound_squeaked_as_if_through_a_pipe",0,0
"Fold02.Rep01","RLR","Breathing_sound_rattled_wheezed",0,0
"Fold02.Rep01","RLR","Breathing_sound_whistling",0,0
"Fold02.Rep01","RLR","Breathing_sound_jarred_raspy",0,0
"Fold02.Rep01","RLR","Breathing_sound_bubbled_gurgled",0,0
"Fold02.Rep01","RLR","Breathing_sound_hissed",0,0
"Fold02.Rep01","RLR","Mucus_cough",0,0
"Fold02.Rep01","RLR","Dry_cough",0,0
"Fold02.Rep01","RLR","Barking_cough",0,0
"Fold02.Rep01","RLR","Hacking_cough",0,0
"Fold02.Rep01","RLR","Wheezing_cough",0,0
"Fold02.Rep01","RLR","Irritating_cough",0,0
"Fold02.Rep01","RLR","Losing_breath_due_to_coughing",0,0
"Fold02.Rep01","RLR","Coughing_fits",0,0
"Fold02.Rep01","RLR","Difficulty_suppressing_the_cough",0,0
"Fold02.Rep01","RLR","Slight_cough",0,0
"Fold02.Rep01","RLR","Need_to_clear_throat",0,0
"Fold02.Rep01","RLR","Unlike_other_coughs",0,0
"Fold02.Rep01","RLR","Increased_amount_of_phlegm_expectorates",0,0
"Fold02.Rep01","RLR","White_yellow_or_green_phlegm_expectorated",0,0
"Fold02.Rep01","RLR","Blood_mixed_phlegm_expectorates",0,0
"Fold02.Rep01","RLR","Lumps_pieces_in_sputum",0,0
"Fold02.Rep01","RLR","Thick_consistency",0,0
"Fold02.Rep01","RLR","Thin_mucus",0,0
"Fold02.Rep01","RLR","Thick_mucus",0,0
"Fold02.Rep01","RLR","Persisting_pain",0,0
"Fold02.Rep01","RLR","Pain_comes_and_goes",0,0
"Fold02.Rep01","RLR","Pain_persists_worsens_when_breathing",0,0
"Fold02.Rep01","RLR","Pain_reduces_improves_when_changing_body_position",0,0
"Fold02.Rep01","RLR","Pain_persists_worsens_changing_body_position",0,0
"Fold02.Rep01","RLR","Pressure_sensation",0,0
"Fold02.Rep01","RLR","Lump_swelling_or_obstruction_sensation",0,0
"Fold02.Rep01","RLR","Heartburn",0,0
"Fold02.Rep01","RLR","Feeling_of_uneasiness_difficult_to_describe",0,0
"Fold02.Rep01","RLR","Pain_in_throat",0,0
"Fold02.Rep01","RLR","Pain_in_shoulder_blade",0,0
"Fold02.Rep01","RLR","Pain_in_shoulders",0,0
"Fold02.Rep01","RLR","Pain_in_neck",0,0
"Fold02.Rep01","RLR","Pain_in_chest",0,0
"Fold02.Rep01","RLR","Pain_radiated_between_shoulder_blades_to_chest",0,0
"Fold02.Rep01","RLR","Headache",0,0
"Fold02.Rep01","RLR","Back_pain",0,0
"Fold02.Rep01","RLR","Pain_in_whole_body",0,0
"Fold02.Rep01","RLR","Pain_that_shifts_location",0,0
"Fold02.Rep01","RLR","Less_energy_to_do_things",0,0
"Fold02.Rep01","RLR","Less_will_to_do_things",0,0
"Fold02.Rep01","RLR","Became_weaker",0,0
"Fold02.Rep01","RLR","Legs_do_not_support",0,0
"Fold02.Rep01","RLR","Difficulty_to_stay_awake",0,0
"Fold02.Rep01","RLR","Did_not_feel_well_rested",0,0
"Fold02.Rep01","RLR","Increased_need_for_sleep",0,0
"Fold02.Rep01","RLR","Felt_worn_out",0,0
"Fold02.Rep01","RLR","Felt_abnormally_unhealthily_tires",0,0
"Fold02.Rep01","RLR","Felt_out_of_sorts",0,0
"Fold02.Rep01","RLR","Persistent_fatigue",0,0
"Fold02.Rep01","RLR","Felt_tiredness_weakness_or_lack_of_energy_that_came_and_went",0,0
"Fold02.Rep01","RLR","Feeling_of_discomfort_uneasiness_hard_to_describe",0,0
"Fold02.Rep01","RLR","Hoarse_voice",0,0
"Fold02.Rep01","RLR","Rougher_voice",0,0
"Fold02.Rep01","RLR","Weaker_voice",0,0
"Fold02.Rep01","RLR","Lost_my_voice",0,0
"Fold02.Rep01","RLR","Changes_pitch_higher_lower",0,0
"Fold02.Rep01","RLR","Clear_throat_more_often",0,0
"Fold02.Rep01","RLR","Voice_changes_difficult_to_describe",0,0
"Fold02.Rep01","RLR","Loss_of_appetite",0,0
"Fold02.Rep01","RLR","Do_not_enjoy_food",0,0
"Fold02.Rep01","RLR","Food_drinks_tasted_different",0,0
"Fold02.Rep01","RLR","Trouble_swallowing",0,0
"Fold02.Rep01","RLR","Early_satiety",0,0
"Fold02.Rep01","RLR","Changes_hard_to_describe",0,0
"Fold02.Rep01","RLR","Difficult_sensing_smells",0,0
"Fold02.Rep01","RLR","Lost_sense_of_smell",0,0
